*{"timestamp": "09:56:53", "x": 156.3, "y": 339.69}
*{"timestamp": "10:02:57", "x": 160.54, "y": 337.4}
*{"timestamp": "10:09:19", "x": 165.12, "y": 335.0}
*{"timestamp": "10:15:42", "x": 169.74, "y": 332.48}
*{"timestamp": "10:22:13", "x": 174.09, "y": 330.08}
*{"timestamp": "10:28:22", "x": 178.68, "y": 327.36}
*{"timestamp": "10:34:43", "x": 183.17, "y": 324.59}
*{"timestamp": "10:40:32", "x": 187.33, "y": 322.0}
*{"timestamp": "10:47:12", "x": 191.89, "y": 319.02}
*{"timestamp": "10:53:42", "x": 196.46, "y": 315.95}
*{"timestamp": "10:59:52", "x": 200.77, "y": 312.84}
*{"timestamp": "11:06:35", "x": 205.43, "y": 309.46}
*{"timestamp": "11:12:14", "x": 209.35, "y": 306.52}
*{"timestamp": "11:18:25", "x": 213.53, "y": 303.39}
*{"timestamp": "11:24:42", "x": 217.82, "y": 299.92}
*{"timestamp": "11:30:25", "x": 221.73, "y": 296.69}
*{"timestamp": "11:36:06", "x": 225.62, "y": 293.55}
*{"timestamp": "11:41:44", "x": 229.37, "y": 290.32}
*{"timestamp": "11:47:33", "x": 233.29, "y": 286.93}
*{"timestamp": "11:53:59", "x": 237.75, "y": 283.29}
*{"timestamp": "12:00:42", "x": 242.19, "y": 279.3}
*{"timestamp": "12:06:22", "x": 245.94, "y": 275.85}
*{"timestamp": "12:11:57", "x": 249.68, "y": 272.56}
*{"timestamp": "12:18:21", "x": 254.04, "y": 268.65}
*{"timestamp": "12:24:12", "x": 257.81, "y": 264.88}
*{"timestamp": "12:29:32", "x": 261.29, "y": 261.55}
*{"timestamp": "12:34:49", "x": 264.8, "y": 258.19}
*{"timestamp": "12:39:59", "x": 268.12, "y": 254.87}
*{"timestamp": "12:45:15", "x": 271.44, "y": 251.55}
*{"timestamp": "12:50:52", "x": 274.88, "y": 247.96}
*{"timestamp": "12:56:23", "x": 278.37, "y": 244.25}
*{"timestamp": "13:01:20", "x": 281.29, "y": 241.32}
*{"timestamp": "13:06:29", "x": 284.52, "y": 237.64}
*{"timestamp": "13:11:44", "x": 287.7, "y": 234.24}
*{"timestamp": "13:16:39", "x": 290.68, "y": 230.81}
*{"timestamp": "13:21:53", "x": 293.79, "y": 227.17}
*{"timestamp": "13:53:10", "x": 312.28, "y": 203.98}
