*{"timestamp": "09:55:12", "x": 77.62, "y": 380.23}
*{"timestamp": "10:00:46", "x": 81.26, "y": 378.91}
*{"timestamp": "10:07:21", "x": 85.49, "y": 376.78}
*{"timestamp": "10:13:56", "x": 89.65, "y": 374.64}
*{"timestamp": "10:20:09", "x": 93.68, "y": 372.48}
*{"timestamp": "10:26:24", "x": 97.66, "y": 370.38}
*{"timestamp": "10:32:37", "x": 101.64, "y": 367.9}
*{"timestamp": "10:38:46", "x": 105.7, "y": 365.49}
*{"timestamp": "10:44:58", "x": 109.61, "y": 362.93}
*{"timestamp": "10:51:26", "x": 113.85, "y": 360.19}
*{"timestamp": "10:57:49", "x": 117.98, "y": 357.41}
*{"timestamp": "11:04:24", "x": 122.19, "y": 354.25}
*{"timestamp": "11:10:32", "x": 126.2, "y": 351.29}
*{"timestamp": "11:16:07", "x": 129.82, "y": 348.5}
*{"timestamp": "11:22:39", "x": 134.25, "y": 345.05}
*{"timestamp": "11:28:42", "x": 138.07, "y": 342.06}
*{"timestamp": "11:34:21", "x": 141.88, "y": 338.78}
*{"timestamp": "11:40:06", "x": 145.57, "y": 335.61}
*{"timestamp": "11:45:50", "x": 149.08, "y": 332.48}
*{"timestamp": "11:51:57", "x": 153.26, "y": 328.9}
*{"timestamp": "11:58:31", "x": 157.39, "y": 325.22}
*{"timestamp": "12:04:46", "x": 161.47, "y": 321.59}
*{"timestamp": "12:10:07", "x": 164.69, "y": 318.29}
*{"timestamp": "12:16:32", "x": 168.97, "y": 314.24}
*{"timestamp": "12:22:46", "x": 172.9, "y": 310.24}
*{"timestamp": "12:28:11", "x": 176.38, "y": 306.91}
*{"timestamp": "12:33:24", "x": 179.58, "y": 303.64}
*{"timestamp": "12:38:41", "x": 182.98, "y": 300.01}
*{"timestamp": "12:43:58", "x": 186.29, "y": 296.18}
*{"timestamp": "12:49:22", "x": 189.49, "y": 293.13}
*{"timestamp": "12:54:57", "x": 193.09, "y": 289.08}
*{"timestamp": "12:59:55", "x": 196.05, "y": 285.97}
*{"timestamp": "13:04:43", "x": 199.0, "y": 282.57}
*{"timestamp": "13:10:18", "x": 202.28, "y": 278.76}
*{"timestamp": "13:15:06", "x": 205.23, "y": 275.36}
*{"timestamp": "13:20:27", "x": 208.46, "y": 271.45}
*{"timestamp": "13:52:09", "x": 226.74, "y": 248.66}
