*{"timestamp": "09:03:44", "x": 65.33, "y": 328.67}
*{"timestamp": "09:09:10", "x": 68.71, "y": 328.29}
*{"timestamp": "09:14:57", "x": 72.47, "y": 327.38}
*{"timestamp": "09:21:21", "x": 76.62, "y": 326.75}
*{"timestamp": "09:27:03", "x": 80.29, "y": 325.63}
*{"timestamp": "09:32:45", "x": 84.06, "y": 324.56}
*{"timestamp": "09:38:37", "x": 87.85, "y": 323.4}
*{"timestamp": "09:44:22", "x": 91.61, "y": 322.04}
*{"timestamp": "09:50:26", "x": 95.61, "y": 320.59}
*{"timestamp": "09:55:50", "x": 99.11, "y": 318.97}
*{"timestamp": "10:01:58", "x": 103.18, "y": 317.3}
*{"timestamp": "10:08:02", "x": 107.22, "y": 315.43}
*{"timestamp": "10:15:16", "x": 111.86, "y": 313.04}
*{"timestamp": "10:21:49", "x": 116.18, "y": 310.44}
*{"timestamp": "10:27:23", "x": 119.84, "y": 308.36}
*{"timestamp": "10:33:32", "x": 123.82, "y": 306.1}
*{"timestamp": "10:40:22", "x": 128.6, "y": 303.12}
*{"timestamp": "10:47:12", "x": 132.88, "y": 300.42}
*{"timestamp": "10:54:39", "x": 137.9, "y": 296.9}
